Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast,LOCAL_CDI_ID,pressure_[dbar],depth_[m],temperature_[C],temperature2_[C],conductivity_[S/m],conductivity2_[S/m],altimeter_[m],beamAttenuation_[1/m],beamTransmission_[%],fluorescence_[mg/m3],oxygen_[umol/kg],oxygen2_[umol/kg],par_[umol_photons/m2/sec],salinity_[psu],salinity2_[psu],density_[kg/m3_sigmat],density2_[kg/m3_sigmat],flag,filename,instrument1,platform1
AMBON2017,ML1.9,C,2017-08-18T23:27:14,-165.641,71.0205,44.0,71,AMBON2017_071_ML1.9,39.0,38.599,3.8501,3.8499,3.0403,3.0404,5.29,1.479,69.095,0.04,260.415,262.557,0.888,32.5779,32.5792,25.8747,25.8754,0.0,AMBON17-071-ML1-9.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.9,C,2017-08-18T23:27:14,-165.641,71.0205,44.0,71,AMBON2017_071_ML1.9,40.0,39.589,3.8495,3.8488,3.0403,3.0404,4.21,1.514,68.488,0.0436,259.587,261.911,0.631,32.5778,32.5795,25.8747,25.8757,0.0,AMBON17-071-ML1-9.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.9,C,2017-08-18T23:27:14,-165.641,71.0205,44.0,71,AMBON2017_071_ML1.9,41.0,40.579,3.8489,3.849,3.0403,3.0404,2.86,1.557,67.749,0.0436,259.187,262.007,0.384,32.5775,32.579,25.8745,25.8754,0.0,AMBON17-071-ML1-9.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,0.0,1.98,6.9688,6.9684,3.2603,3.2604,42.39,0.485,88.591,0.1276,298.646,297.036,205.97,32.0882,32.09,25.1301,25.1313,1.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,1.0,1.98,6.9688,6.9684,3.2603,3.2604,42.39,0.485,88.591,0.1276,298.646,297.036,205.97,32.0882,32.09,25.1301,25.1313,1.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,2.0,1.98,6.9688,6.9684,3.2603,3.2604,42.39,0.485,88.591,0.1276,298.646,297.036,205.97,32.0882,32.09,25.1301,25.1313,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,3.0,2.969,6.9711,6.9713,3.2606,3.2608,41.31,0.482,88.652,0.128,298.672,296.78,90.62,32.0889,32.0908,25.1303,25.1315,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,4.0,3.959,6.9744,6.974,3.2609,3.2611,40.94,0.493,88.405,0.1262,299.071,296.399,82.694,32.089,32.0909,25.13,25.1313,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,5.0,4.949,6.9732,6.9726,3.2609,3.261,39.76,0.476,88.782,0.129,298.992,296.534,69.973,32.0891,32.091,25.1302,25.1315,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,6.0,5.939,6.9744,6.9736,3.261,3.2612,38.5,0.464,89.056,0.1363,299.023,297.413,58.327,32.0891,32.0911,25.1301,25.1315,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,7.0,6.929,6.9755,6.975,3.2612,3.2613,37.4,0.465,89.037,0.1393,299.09,297.186,48.444,32.0892,32.0912,25.13,25.1314,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,8.0,7.918,6.9751,6.9746,3.2612,3.2614,36.28,0.464,89.039,0.1451,299.339,297.815,41.249,32.0894,32.0914,25.1303,25.1316,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,9.0,8.908,6.9747,6.9742,3.2612,3.2614,35.48,0.47,88.904,0.1456,299.367,297.599,34.398,32.0895,32.0915,25.1304,25.1317,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,10.0,9.898,6.9717,6.9706,3.2609,3.261,34.3,0.464,89.038,0.1494,299.115,297.401,29.852,32.0886,32.0905,25.1301,25.1314,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,11.0,10.888,6.9753,6.9744,3.2614,3.2615,33.4,0.466,89.013,0.1453,299.114,297.532,25.032,32.0894,32.0913,25.1303,25.1316,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,12.0,11.877,6.9615,6.9616,3.26,3.2602,32.44,0.465,89.026,0.1456,299.077,297.666,22.082,32.0868,32.0888,25.1301,25.1313,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,13.0,12.867,6.9492,6.9472,3.2588,3.2589,31.25,0.456,89.22,0.1445,298.958,298.068,19.153,32.0853,32.0874,25.1305,25.132,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,14.0,13.857,6.9473,6.9481,3.2587,3.259,30.26,0.457,89.21,0.1435,298.75,297.712,16.489,32.0854,32.0876,25.1308,25.1321,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,15.0,14.847,6.9411,6.9414,3.2582,3.2584,29.36,0.445,89.481,0.1487,298.28,296.874,13.939,32.0848,32.0872,25.1312,25.1326,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,16.0,15.836,6.9498,6.9464,3.2591,3.259,28.42,0.447,89.438,0.1431,298.45,297.337,12.47,32.0865,32.0882,25.1314,25.1328,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,17.0,16.826,6.9318,6.9298,3.2575,3.2574,27.46,0.443,89.511,0.1475,298.457,296.92,11.056,32.0851,32.0861,25.1327,25.1333,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,18.0,17.816,6.9132,6.9105,3.2559,3.2558,26.16,0.434,89.712,0.1392,297.941,296.388,9.434,32.0841,32.0863,25.1344,25.136,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,19.0,18.805,6.8544,6.8531,3.2512,3.2513,25.39,0.421,90.012,0.1419,297.742,296.922,8.026,32.088,32.0896,25.1451,25.1462,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,20.0,19.795,6.7837,6.7842,3.2504,3.2506,24.67,0.42,90.023,0.1362,297.401,296.852,6.987,32.1443,32.1459,25.1987,25.1995,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,21.0,20.785,6.7758,6.7826,3.2505,3.2509,23.29,0.376,91.027,0.1189,294.692,294.4,6.269,32.1526,32.1501,25.2063,25.2029,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,22.0,21.775,6.7472,6.7453,3.249,3.2491,22.46,0.353,91.554,0.1266,294.583,292.948,5.48,32.1624,32.1653,25.2177,25.2197,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,23.0,22.764,6.7236,6.7218,3.2474,3.2475,21.43,0.346,91.705,0.1142,294.162,292.848,4.703,32.1667,32.1689,25.2242,25.2257,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,24.0,23.754,6.6491,6.6504,3.2413,3.2415,20.55,0.349,91.642,0.118,294.639,293.894,4.125,32.1693,32.1701,25.2358,25.2358,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,25.0,24.744,6.5139,6.5013,3.2316,3.2311,19.43,0.331,92.061,0.108,293.632,293.263,3.601,32.1893,32.1951,25.2689,25.2745,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,26.0,25.734,6.1138,6.0214,3.1977,3.1896,18.32,0.321,92.281,0.11,295.366,296.598,3.15,32.1894,32.1869,25.3188,25.3259,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,27.0,26.723,3.6452,3.5818,3.0047,2.9997,17.27,0.327,92.148,0.1118,291.0,296.591,2.779,32.3665,32.3692,25.7258,25.7349,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,28.0,27.713,3.4707,3.4727,2.9897,2.9902,16.4,0.335,91.961,0.0981,273.939,312.631,2.447,32.3588,32.3639,25.7358,25.7394,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,29.0,28.702,3.5052,3.5095,2.9947,2.9958,15.26,0.356,91.474,0.0742,272.795,269.613,2.095,32.3844,32.3928,25.753,25.7591,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,30.0,29.692,3.7873,3.7986,3.0276,3.0292,14.46,0.382,90.896,0.0786,271.86,252.459,1.793,32.4936,32.5022,25.8136,25.819,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,31.0,30.682,3.9691,3.961,3.0457,3.0445,13.3,0.406,90.352,0.0703,276.231,266.321,1.557,32.5274,32.5214,25.8229,25.8186,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,32.0,31.671,4.0025,4.0002,3.0511,3.051,12.25,0.46,89.144,0.0787,281.38,278.194,1.373,32.5568,32.5589,25.843,25.8446,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,33.0,32.661,3.8722,3.8719,3.0419,3.0419,11.22,0.524,87.739,0.0714,274.365,273.935,1.168,32.5772,32.578,25.872,25.8724,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,34.0,33.651,3.8441,3.8438,3.0403,3.0404,10.28,0.798,81.929,0.0568,263.896,259.618,0.98,32.5861,32.5878,25.8818,25.8828,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,35.0,34.64,3.8406,3.8424,3.0402,3.0405,8.96,1.124,75.501,0.0418,256.383,253.63,0.808,32.5881,32.5898,25.8837,25.8846,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,36.0,35.63,3.8216,3.822,3.0388,3.0389,8.14,1.17,74.642,0.0437,255.601,252.715,0.648,32.5896,32.5911,25.8867,25.8876,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,37.0,36.62,3.8193,3.8201,3.0386,3.0388,7.16,1.116,75.672,0.0375,254.801,252.669,0.502,32.5895,32.5908,25.8869,25.8875,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,38.0,37.609,3.8175,3.8181,3.0386,3.0388,6.26,1.233,73.487,0.0364,255.621,253.569,0.381,32.5908,32.5922,25.8881,25.8888,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,39.0,38.599,3.8163,3.8162,3.0386,3.0387,5.19,1.287,72.493,0.0335,254.66,253.996,0.287,32.5912,32.5927,25.8885,25.8894,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,40.0,39.589,3.8169,3.8169,3.0386,3.0388,3.95,1.359,71.187,0.0386,253.25,253.651,0.209,32.5902,32.5924,25.8877,25.8891,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.10,C,2017-08-19T03:06:35,-166.0327,71.1418,44.0,72,AMBON2017_072_ML1.10,41.0,40.577,3.8141,3.814,3.0383,3.0385,3.05,1.403,70.419,0.033,251.684,252.581,0.15,32.5894,32.5913,25.8873,25.8885,0.0,AMBON17-072-ML1-10.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,0.0,1.98,6.8489,6.85,3.2617,3.262,43.75,0.501,88.221,0.1649,299.28,299.326,30.455,32.2153,32.2174,25.2459,25.2472,1.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,1.0,1.98,6.8489,6.85,3.2617,3.262,43.75,0.501,88.221,0.1649,299.28,299.326,30.455,32.2153,32.2174,25.2459,25.2472,1.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,2.0,1.98,6.8489,6.85,3.2617,3.262,43.75,0.501,88.221,0.1649,299.28,299.326,30.455,32.2153,32.2174,25.2459,25.2472,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,3.0,2.969,6.8574,6.8573,3.2624,3.2626,42.9,0.502,88.203,0.1602,300.212,298.981,21.317,32.2152,32.2172,25.2447,25.2461,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,4.0,3.959,6.857,6.857,3.2625,3.262,41.78,0.508,88.068,0.1616,300.151,299.036,12.923,32.2153,32.2107,25.2449,25.241,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,5.0,4.949,6.8602,6.8592,3.2628,3.2629,41.31,0.515,87.909,0.1571,300.701,299.557,10.937,32.2152,32.2174,25.2444,25.2459,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,6.0,5.939,6.8603,6.8601,3.2628,3.263,40.03,0.502,88.212,0.1548,300.776,300.0,8.672,32.2153,32.2172,25.2445,25.2457,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,7.0,6.929,6.8601,6.8599,3.2629,3.263,38.76,0.504,88.167,0.1608,300.794,300.252,7.277,32.2154,32.2174,25.2446,25.2458,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,8.0,7.918,6.8603,6.8599,3.2629,3.2631,38.11,0.501,88.229,0.1582,301.075,299.079,6.33,32.2152,32.2174,25.2444,25.2459,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,9.0,8.908,6.8603,6.8602,3.263,3.2631,36.82,0.496,88.336,0.162,301.392,300.527,6.123,32.2155,32.2174,25.2446,25.2459,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,10.0,9.898,6.8602,6.8601,3.263,3.2632,36.57,0.501,88.236,0.1531,301.417,300.674,5.293,32.2155,32.2175,25.2447,25.2459,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,11.0,10.888,6.8602,6.86,3.263,3.2632,35.06,0.493,88.392,0.1566,301.235,300.108,4.68,32.2154,32.2175,25.2446,25.2459,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,12.0,11.877,6.8599,6.8599,3.2631,3.2632,33.82,0.498,88.292,0.1612,301.553,300.029,4.482,32.2155,32.2175,25.2447,25.246,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,13.0,12.867,6.8606,6.8603,3.2632,3.2633,33.18,0.502,88.207,0.1567,301.628,300.259,3.85,32.2156,32.2176,25.2447,25.246,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,14.0,13.857,6.8615,6.8611,3.2633,3.2634,31.75,0.493,88.4,0.1634,301.436,300.679,3.251,32.2156,32.2175,25.2446,25.2458,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,15.0,14.847,6.8607,6.8606,3.2633,3.2635,30.91,0.491,88.448,0.1525,301.251,300.895,2.966,32.2157,32.2177,25.2448,25.246,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,16.0,15.836,6.8602,6.8599,3.2633,3.2634,29.86,0.489,88.482,0.157,301.122,300.683,2.642,32.2158,32.2178,25.245,25.2462,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,17.0,16.826,6.8603,6.8599,3.2633,3.2635,28.78,0.491,88.457,0.1629,300.88,300.085,2.308,32.2158,32.2178,25.245,25.2462,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,18.0,17.816,6.8594,6.8587,3.2633,3.2634,27.68,0.488,88.51,0.1599,301.048,300.131,2.071,32.2159,32.218,25.2452,25.2465,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,19.0,18.805,6.859,6.859,3.2633,3.2635,26.71,0.487,88.533,0.1614,300.967,299.645,1.894,32.216,32.218,25.2453,25.2465,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,20.0,19.795,6.859,6.8585,3.2634,3.2635,25.85,0.488,88.503,0.1582,300.739,299.898,1.667,32.2161,32.2182,25.2454,25.2467,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,21.0,20.785,6.8597,6.8592,3.2635,3.2636,24.61,0.485,88.589,0.1586,300.847,299.974,1.444,32.2159,32.218,25.2452,25.2464,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,22.0,21.774,6.8575,6.8575,3.2633,3.2635,23.61,0.487,88.531,0.175,300.779,300.219,1.268,32.2158,32.2178,25.2454,25.2465,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,23.0,22.764,6.8299,6.8293,3.2612,3.2613,22.69,0.487,88.531,0.158,300.777,299.805,1.129,32.2175,32.2197,25.2504,25.2517,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,24.0,23.754,6.8258,6.8257,3.2609,3.2611,21.62,0.475,88.803,0.1454,299.726,299.174,0.987,32.2178,32.2199,25.2511,25.2523,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,25.0,24.744,6.8051,6.8023,3.2592,3.2591,20.38,0.416,90.118,0.1492,298.544,296.917,0.855,32.2179,32.2199,25.2539,25.2554,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,26.0,25.733,6.6477,6.6304,3.2464,3.2454,19.59,0.411,90.23,0.1522,299.241,297.956,0.747,32.2251,32.2307,25.28,25.286,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,27.0,26.723,5.5651,5.5499,3.1717,3.1735,18.48,0.383,90.865,0.1484,295.246,295.71,0.656,32.4233,32.458,25.5692,25.5976,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,28.0,27.713,4.9387,4.939,3.1242,3.1245,17.52,0.358,91.429,0.1336,285.655,297.835,0.571,32.4881,32.4923,25.6913,25.6943,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,29.0,28.702,4.8178,4.8451,3.1156,3.1183,16.44,0.369,91.195,0.1389,286.559,287.32,0.494,32.5077,32.5112,25.72,25.7194,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,30.0,29.692,4.4792,4.5136,3.0865,3.0896,15.58,0.393,90.646,0.0881,292.783,283.05,0.424,32.5021,32.5036,25.7514,25.7486,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,31.0,30.682,4.445,4.4392,3.0854,3.0851,14.58,0.447,89.429,0.0601,286.378,284.662,0.376,32.5219,32.5247,25.7707,25.7731,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,32.0,31.671,4.4935,4.4971,3.0921,3.0925,13.44,0.567,86.781,0.0472,281.662,280.967,0.33,32.5515,32.5534,25.7891,25.7899,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,33.0,32.661,4.4154,4.4177,3.086,3.0863,12.39,0.686,84.252,0.0417,285.071,279.855,0.273,32.5577,32.5584,25.8022,25.8021,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
AMBON2017,ML1.11,C,2017-08-19T06:18:29,-166.4197,71.266,45.0,73,AMBON2017_073_ML1.11,34.0,33.651,4.3781,4.3779,3.0835,3.0837,11.5,0.915,79.569,0.0354,283.079,282.614,0.236,32.5648,32.5666,25.8117,25.8127,0.0,AMBON17-073-ML1-11.cnv,SBE9,M/V Norseman II
