Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,salinity_[psu],salinity2_[psu],density_[kg/m3_sigmat],density2_[kg/m3_sigmat],depth_[m],temperature_[C],temperature2_[C],conductivity_[S/m],conductivity2_[S/m],voltage0_[V],voltage1_[V],voltage2_[V],voltage3_[V],voltage4_[V],voltage5_[V],voltage6_[V],voltage7_[V],altimeter_[m],beamAttenuation_[1/m],beamTransmission_[%],fluorescence_[mg/m3],oxygen_[umol/kg],par_[umol_photons/m2/sec],scan
AMBON2015,ML1.12,B,2015-09-01T08:07:55,-166.82,71.3862,44.2,76,30.22,3,25.2756,25.2729,31.8029,31.7994,29.913,3.6623,3.6613,2.959,2.9586,0.0,2.8497,0.0911,0.0,4.2847,0.172,0.673,0.0098,13.46,0.3843,90.8402,0.1452,316.242,0.0,8120
AMBON2015,ML1.12,B,2015-09-01T08:09:18,-166.82,71.3862,44.2,76,19.55,4,25.2693,25.2665,31.8035,31.7999,19.346,3.7352,3.7339,2.9646,2.9641,0.0,2.8696,0.0875,0.0,4.2238,0.0,1.1779,0.0098,23.56,0.4416,89.5487,0.1361,317.452,0.0,10104
AMBON2015,ML1.12,B,2015-09-01T08:10:53,-166.82,71.3862,44.2,76,9.68,5,25.2585,25.2557,31.7998,31.7962,9.58,3.8183,3.8179,2.9707,2.9703,0.0,2.8816,0.0949,0.0,4.2058,0.0,1.6965,0.088,33.93,0.4586,89.1672,0.1549,318.269,0.0184,12386
AMBON2015,ML1.12,B,2015-09-01T08:12:03,-166.82,71.3862,44.2,76,3.89,6,25.2549,25.2521,31.7977,31.7941,3.854,3.8386,3.8378,2.9719,2.9715,0.0,2.8832,0.0896,0.0,4.2089,0.0,1.9776,0.3205,39.55,0.4557,89.2317,0.1415,317.968,0.0982,14061
AMBON2015,ML1.12,B,2015-09-01T08:34:46,-166.8218,71.3855,44.2,77,40.19,1,25.9883,25.9874,32.3726,32.3711,39.776,0.0606,0.0683,2.7021,2.7014,0.0,2.3581,0.0817,0.0,1.3993,0.167,0.1841,0.0098,3.68,4.8637,29.6524,0.1216,276.435,0.0,3557
AMBON2015,ML1.12,B,2015-09-01T08:34:53,-166.8218,71.3855,44.2,77,40.19,2,25.9897,25.9875,32.3739,32.3711,39.78,0.0693,0.0724,2.7015,2.7011,0.0,2.3602,0.0889,0.0,1.3899,0.1664,0.1857,0.0098,3.71,4.8909,29.4532,0.1396,277.693,0.0,3722
AMBON2015,ML1.12,B,2015-09-01T08:35:00,-166.8218,71.3855,44.2,77,40.5,3,25.994,25.9927,32.3783,32.3763,40.083,0.0843,0.0931,2.7007,2.6998,0.0,2.3593,0.0805,0.0,1.3466,0.1661,0.17,0.0098,3.4,5.0172,28.5353,0.1186,277.012,0.0,3882
AMBON2015,ML1.12,B,2015-09-01T08:35:09,-166.8218,71.3855,44.2,77,40.21,4,25.9866,25.989,32.3712,32.3725,39.793,0.0498,0.0798,2.7029,2.7006,0.0,2.3576,0.0771,0.0,1.3426,0.1661,0.1785,0.0098,3.57,5.0291,28.4497,0.1103,277.145,0.0,4106
AMBON2015,ML1.11,B,2015-09-01T11:01:31,-166.42,71.2663,42.3,78,37.77,1,25.9999,25.9976,32.396,32.393,37.383,0.0977,0.0951,2.7165,2.7161,0.0,2.7247,0.0589,0.0,1.8346,0.1653,0.2483,0.0098,4.97,3.7789,38.8823,0.0647,330.426,0.0,3858
AMBON2015,ML1.11,B,2015-09-01T11:02:56,-166.42,71.2663,42.3,78,30.47,2,25.3389,25.3363,31.9442,31.9409,30.158,4.1776,4.1769,3.0135,3.0132,0.0,2.8103,0.1319,0.0,4.0131,0.1736,0.6397,0.0098,12.79,0.6463,85.0799,0.2473,305.699,0.0,5906
AMBON2015,ML1.11,B,2015-09-01T11:04:09,-166.42,71.2663,42.3,78,19.38,3,25.3219,25.3191,31.937,31.9333,19.181,4.2902,4.2888,3.0218,3.0214,0.0,2.8318,0.149,0.0,4.0352,0.0,1.1821,0.0098,23.64,0.6243,85.5496,0.2899,307.89,0.0,7659
AMBON2015,ML1.11,B,2015-09-01T11:05:14,-166.42,71.2663,42.3,78,10.06,4,25.2954,25.2921,31.9021,31.8978,9.961,4.2772,4.2761,3.0173,3.0169,0.0,2.8463,0.1323,0.0,4.0961,0.0,1.6473,0.0138,32.95,0.5644,86.8406,0.2484,309.839,0.0009,9232
AMBON2015,ML1.11,B,2015-09-01T11:06:09,-166.42,71.2663,42.3,78,5.16,5,25.2844,25.2818,31.8856,31.8824,5.106,4.256,4.2557,3.0139,3.0136,0.0,2.8619,0.1474,0.0,4.1037,0.0,1.8977,0.201,37.96,0.557,87.0017,0.286,311.702,0.0512,10548
AMBON2015,ML1.10,B,2015-09-01T13:44:49,-166.0282,71.1432,40.9,79,37.47,1,25.9541,25.9518,32.3572,32.354,37.085,0.3933,0.3892,2.7374,2.7368,0.0,2.8143,0.0526,0.0,1.3437,0.1613,0.21,0.0098,4.2,5.0249,28.473,0.049,341.022,0.0,3986
AMBON2015,ML1.10,B,2015-09-01T13:46:01,-166.0282,71.1432,40.9,79,30.3,2,25.3159,25.3137,31.9373,31.9343,29.989,4.352,4.3511,3.0274,3.0271,0.0,2.7815,0.0964,0.0,4.1095,0.1622,0.5965,0.0098,11.93,0.5513,87.1243,0.1586,302.397,0.0,5714
AMBON2015,ML1.10,B,2015-09-01T13:46:09,-166.0282,71.1432,40.9,79,29.92,3,25.3163,25.3139,31.9379,31.9348,29.613,4.3532,4.3528,3.0276,3.0273,0.0,2.7818,0.1026,0.0,4.1307,0.164,0.5902,0.0098,11.8,0.5307,87.5751,0.1739,300.243,0.0,5917
AMBON2015,ML1.10,B,2015-09-01T13:47:40,-166.0282,71.1432,40.9,79,19.9,4,25.3095,25.3068,31.9295,31.9258,19.698,4.3534,4.3513,3.0264,3.0259,0.0,2.8361,0.1534,0.0,3.9897,0.0,1.0998,0.0098,22.0,0.6697,84.5847,0.3009,307.672,0.0,8107
AMBON2015,ML1.10,B,2015-09-01T13:48:55,-166.0282,71.1432,40.9,79,9.88,5,25.3045,25.3022,31.9155,31.9125,9.776,4.2925,4.2911,3.0197,3.0194,0.0,2.845,0.1581,0.0,4.0309,0.0,1.5921,0.0104,31.84,0.6286,85.4588,0.3126,308.824,0.0001,9888
AMBON2015,ML1.10,B,2015-09-01T13:49:53,-166.0282,71.1432,40.9,79,5.0,6,25.3038,25.3011,31.9133,31.91,4.953,4.2822,4.2817,3.0185,3.0182,0.0,2.8446,0.1422,0.0,4.0372,0.0,1.8506,0.268,37.01,0.6223,85.592,0.273,308.944,0.0755,11295
AMBON2015,ML1.9,B,2015-09-02T04:01:00,-165.641,71.0203,40.7,80,36.84,1,25.9275,25.9247,32.3423,32.3388,36.463,0.6698,0.6696,2.7586,2.7583,0.0,2.8679,0.0592,0.0,1.5264,0.1514,0.2018,0.0098,4.04,4.5146,32.3473,0.0655,346.01,0.0,3164
AMBON2015,ML1.9,B,2015-09-02T04:02:10,-165.641,71.0203,40.7,80,30.48,2,25.2649,25.2616,31.9198,31.9158,30.168,4.7126,4.7145,3.0559,3.0558,0.0,2.8038,0.2113,0.0,3.913,0.1597,0.5603,0.3125,11.21,0.7473,82.9583,0.4458,300.699,0.0933,4841
AMBON2015,ML1.9,B,2015-09-02T04:02:17,-165.641,71.0203,40.7,80,30.47,3,25.2665,25.2626,31.9209,31.9174,30.16,4.7058,4.717,3.0555,3.0561,0.0,2.8034,0.1867,0.0,3.9422,0.1616,0.5531,0.3108,11.06,0.7176,83.5776,0.3844,300.54,0.0926,5021
AMBON2015,ML1.9,B,2015-09-02T04:03:33,-165.641,71.0203,40.7,80,20.38,4,25.2564,25.2537,31.9197,31.9162,20.168,4.7921,4.7915,3.0621,3.0618,0.0,2.8485,0.2063,0.0,3.9711,0.0,1.0651,1.0637,21.3,0.6884,84.189,0.4333,305.922,0.9552,6834
AMBON2015,ML1.9,B,2015-09-02T04:04:52,-165.641,71.0203,40.7,80,10.61,5,25.2524,25.2497,31.9155,31.912,10.498,4.7976,4.7969,3.0618,3.0615,0.0,2.8556,0.2015,0.0,3.8644,0.0,1.5516,1.9508,31.03,0.7974,81.9274,0.4212,306.107,7.9893,8738
AMBON2015,ML1.9,B,2015-09-02T04:05:49,-165.641,71.0203,40.7,80,4.85,6,25.2444,25.2422,31.9086,31.9057,4.797,4.8215,4.8195,3.063,3.0625,0.0,2.9176,0.2549,0.0,3.8304,0.0,1.8273,2.5445,36.55,0.8327,81.2071,0.5547,313.192,31.62,10100
AMBON2015,ML1.8,B,2015-09-02T06:33:10,-165.2537,70.8967,39.2,81,37.84,1,25.852,25.8496,32.2928,32.2898,37.454,1.2787,1.2784,2.8042,2.8039,0.0,2.8193,0.0776,0.0,1.3268,0.1569,0.1672,0.0098,3.34,5.0757,28.1147,0.1116,332.996,0.0,4347
AMBON2015,ML1.8,B,2015-09-02T06:35:00,-165.2537,70.8967,39.2,81,30.16,2,25.2163,25.2138,31.8939,31.8905,29.847,4.9755,4.9744,3.0756,3.0752,0.0,2.7541,0.1122,0.0,3.9805,0.1649,0.543,0.0098,10.86,0.6789,84.3903,0.1981,292.03,0.0,6992
AMBON2015,ML1.8,B,2015-09-02T06:36:17,-165.2537,70.8967,39.2,81,19.93,3,25.2102,25.2076,31.8913,31.888,19.723,5.0132,5.0123,3.0781,3.0777,0.0,2.8315,0.1826,0.0,3.869,0.0,1.0536,0.0781,21.07,0.7927,82.024,0.3741,301.894,0.0158,8844
AMBON2015,ML1.8,B,2015-09-02T06:37:40,-165.2537,70.8967,39.2,81,9.76,4,25.204,25.2013,31.8874,31.8841,9.662,5.0407,5.0408,3.0796,3.0793,0.0,2.8698,0.2172,0.0,3.7459,0.0,1.5579,0.7885,31.16,0.922,79.4142,0.4604,305.895,0.4644,10841
AMBON2015,ML1.8,B,2015-09-02T06:38:54,-165.2537,70.8967,39.2,81,4.88,5,25.1969,25.1942,31.8814,31.8778,4.825,5.0613,5.0607,3.0806,3.0803,0.0,2.8865,0.2608,0.0,3.7613,0.0,1.7884,1.272,35.77,0.9055,79.7423,0.5695,307.652,1.6007,12615
AMBON2015,ML1.7,B,2015-09-02T08:57:46,-164.878,70.772,37.6,82,33.9,1,25.2357,25.2332,31.8974,31.8942,33.556,4.8213,4.8207,3.0632,3.0629,0.0,2.6923,0.0623,0.0,2.8939,0.1736,0.2019,0.0098,4.04,1.9544,61.348,0.073,285.578,0.0,3454
AMBON2015,ML1.7,B,2015-09-02T08:59:18,-164.878,70.772,37.6,82,19.96,2,25.2304,25.228,31.8983,31.8951,19.758,4.8764,4.8757,3.0673,3.067,0.0,2.718,0.0731,0.0,3.1841,0.0,0.9108,0.0098,18.22,1.5721,67.501,0.1003,287.779,0.0,5677
AMBON2015,ML1.7,B,2015-09-02T09:00:47,-164.878,70.772,37.6,82,9.46,3,25.229,25.2265,31.8986,31.8954,9.359,4.8912,4.8911,3.0681,3.0678,0.0,2.7308,0.0788,0.0,3.2232,0.0,1.4348,0.0098,28.7,1.5233,68.3301,0.1145,288.808,0.0,7791
AMBON2015,ML1.7,B,2015-09-02T09:01:55,-164.878,70.772,37.6,82,4.83,4,25.2278,25.225,31.8987,31.8954,4.777,4.9031,4.9044,3.0689,3.0687,0.0,2.7423,0.0906,0.0,3.2173,0.0,1.6715,0.2432,33.43,1.5307,68.2043,0.144,290.408,0.0659,9428
AMBON2015,ML1.6,B,2015-09-02T11:16:46,-164.5018,70.6468,44.0,83,40.38,1,25.2122,25.21,31.8782,31.8753,39.967,4.8991,4.8984,3.0683,3.068,0.0,2.6835,0.076,0.0,2.5668,0.1754,0.2232,0.0098,4.46,2.4344,54.4115,0.1076,283.813,0.0,4143
AMBON2015,ML1.6,B,2015-09-02T11:16:53,-164.5018,70.6468,44.0,83,40.7,2,25.2123,25.21,31.8783,31.8752,40.283,4.8989,4.8981,3.0683,3.068,0.0,2.684,0.0702,0.0,2.4862,0.1772,0.2222,0.0098,4.44,2.5622,52.6999,0.093,284.296,0.0,4307
AMBON2015,ML1.6,B,2015-09-02T11:17:02,-164.5018,70.6468,44.0,83,40.49,3,25.2123,25.2099,31.8783,31.8752,40.077,4.8987,4.8981,3.0683,3.068,0.0,2.6824,0.0726,0.0,2.5223,0.1777,0.2253,0.0098,4.51,2.5045,53.4667,0.0991,284.06,0.0,4513
AMBON2015,ML1.6,B,2015-09-02T11:17:14,-164.5018,70.6468,44.0,83,40.4,4,25.2122,25.2098,31.8782,31.8751,39.982,4.8992,4.8985,3.0683,3.068,0.0,2.6826,0.0704,0.0,2.4319,0.1792,0.2399,0.0098,4.8,2.6505,51.5501,0.0935,284.057,0.0,4806
AMBON2015,ML1.6,B,2015-09-02T11:17:26,-164.5018,70.6468,44.0,83,40.48,5,25.2121,25.2098,31.8781,31.875,40.068,4.8991,4.8985,3.0683,3.068,0.0,2.6838,0.0714,0.0,2.422,0.1801,0.2382,0.0098,4.76,2.6668,51.3398,0.0961,284.402,0.0,5090
AMBON2015,ML1.6,B,2015-09-02T11:19:20,-164.5018,70.6468,44.0,83,30.87,6,25.2126,25.2103,31.8793,31.8765,30.553,4.9031,4.9033,3.0683,3.0681,0.0,2.6922,0.0715,0.0,2.608,0.1853,0.7327,0.0098,14.66,2.3707,55.2844,0.0963,284.628,0.0,7827
AMBON2015,ML1.6,B,2015-09-02T11:20:53,-164.5018,70.6468,44.0,83,20.44,7,25.2126,25.2101,31.8807,31.8775,20.231,4.9131,4.9125,3.0689,3.0685,0.0,2.7068,0.0662,0.0,2.725,0.0,1.2361,0.0098,24.72,2.1952,57.7643,0.0829,286.387,0.0,10059
AMBON2015,ML1.6,B,2015-09-02T11:22:16,-164.5018,70.6468,44.0,83,9.9,8,25.2122,25.2099,31.8809,31.8779,9.805,4.9168,4.9162,3.0687,3.0684,0.0,2.7117,0.0727,0.0,2.7719,0.0,1.7657,0.0098,35.31,2.1268,58.7604,0.0992,286.532,0.0,12071
AMBON2015,ML1.6,B,2015-09-02T11:23:22,-164.5018,70.6468,44.0,83,4.4,9,25.182,25.1827,31.8645,31.8633,4.357,5.0755,5.0602,3.0803,3.0789,0.0,2.7547,0.0807,0.0,2.9888,0.0,2.0313,0.2285,40.63,1.8255,63.3587,0.1194,290.674,0.0606,13634
AMBON2015,ML1.5,B,2015-09-02T13:59:30,-164.1265,70.524,41.9,84,37.37,1,24.9932,24.9892,31.6987,31.6936,36.984,5.5912,5.5903,3.1102,3.1097,0.0,2.6812,0.0752,0.0,2.2964,0.1844,0.2135,0.0098,4.27,2.88,48.6755,0.1055,279.137,0.0,4778
AMBON2015,ML1.5,B,2015-09-02T14:00:49,-164.1265,70.524,41.9,84,29.84,2,24.992,24.988,31.6981,31.693,29.534,5.5971,5.5972,3.1103,3.1099,0.0,2.6934,0.0767,0.0,2.4637,0.1856,0.6008,0.0098,12.02,2.5985,52.2244,0.1092,280.246,0.0,6681
AMBON2015,ML1.5,B,2015-09-02T14:02:26,-164.1265,70.524,41.9,84,19.75,3,24.9869,24.983,31.6943,31.6893,19.551,5.6141,5.6139,3.111,3.1105,0.0,2.7094,0.0739,0.0,2.663,0.0,1.0895,0.0098,21.79,2.2872,56.4517,0.1021,282.147,0.0,9019
AMBON2015,ML1.5,B,2015-09-02T14:04:05,-164.1265,70.524,41.9,84,10.04,4,24.9795,24.9758,31.6893,31.6845,9.937,5.6433,5.6425,3.1126,3.1121,0.0,2.7222,0.078,0.0,2.778,0.0,1.5956,0.0098,31.91,2.1181,58.8893,0.1125,282.557,0.0,11391
AMBON2015,ML1.5,B,2015-09-02T14:05:09,-164.1265,70.524,41.9,84,4.99,5,24.9709,24.9675,31.6826,31.6781,4.937,5.6715,5.67,3.1141,3.1136,0.0,2.7348,0.0839,0.0,2.8371,0.0,1.8605,0.2557,37.21,2.0338,60.1433,0.1272,284.329,0.0705,12924
AMBON2015,ML1.4,B,2015-09-03T04:19:56,-163.765,70.398,33.3,85,29.71,1,24.4843,24.4814,31.2104,31.2068,29.409,6.6169,6.6171,3.1515,3.1512,0.0,2.7788,0.0998,0.0,4.0194,0.0995,0.1912,0.6633,3.82,0.64,85.2136,0.167,284.777,0.3244,3126
AMBON2015,ML1.4,B,2015-09-03T04:21:21,-163.765,70.398,33.3,85,19.68,2,24.3684,24.366,31.1002,31.097,19.479,6.8452,6.8446,3.16,3.1596,0.0,2.8181,0.1495,0.0,4.0702,0.0,0.6841,1.4609,13.68,0.5898,86.291,0.2912,287.784,2.5229,5174
AMBON2015,ML1.4,B,2015-09-03T04:22:41,-163.765,70.398,33.3,85,15.46,3,24.3205,24.318,31.0551,31.0518,15.3,6.9418,6.9405,3.1637,3.1633,0.0,2.7816,0.1486,0.0,3.9291,0.0,0.9326,1.8332,18.65,0.7309,83.2991,0.289,282.916,6.0711,7085
AMBON2015,ML1.4,B,2015-09-03T04:24:03,-163.765,70.398,33.3,85,10.4,4,24.2291,24.2278,30.9809,30.9784,10.298,7.194,7.1891,3.1776,3.177,0.0,2.8874,0.1383,0.0,4.0507,0.0,1.1925,2.2752,23.85,0.6089,85.8789,0.2632,294.232,16.961,9042
AMBON2015,ML1.4,B,2015-09-03T04:25:07,-163.765,70.398,33.3,85,4.91,5,24.2061,24.2033,30.9637,30.9602,4.861,7.2655,7.2653,3.1817,3.1814,0.0,2.8947,0.1348,0.0,4.0653,0.0,1.4631,2.7861,29.26,0.5946,86.188,0.2546,294.251,55.22,10596
AMBON2015,ML1.3,B,2015-09-03T06:54:48,-163.4062,70.2682,28.4,86,26.34,1,24.035,24.0326,30.7586,30.7554,26.073,7.3413,7.3405,3.1698,3.1695,0.0,2.6689,0.0591,0.0,3.2691,0.0815,0.1924,0.0098,3.85,1.4668,69.3029,0.0653,266.996,0.0,2464
AMBON2015,ML1.3,B,2015-09-03T06:55:49,-163.4062,70.2682,28.4,86,20.01,2,23.9822,23.9803,30.7126,30.71,19.802,7.4662,7.4642,3.1756,3.1752,0.0,2.7501,0.0845,0.0,3.4631,0.0,0.4849,0.0098,9.7,1.236,73.4172,0.1289,275.818,0.0,3925
AMBON2015,ML1.3,B,2015-09-03T06:57:02,-163.4062,70.2682,28.4,86,9.98,3,23.9521,23.9469,30.69,30.6853,9.881,7.5565,7.568,3.1805,3.181,0.0,2.8022,0.0897,0.0,3.4887,0.0,0.9893,0.237,19.79,1.2066,73.9598,0.1418,281.379,0.0636,5676
AMBON2015,ML1.3,B,2015-09-03T06:57:56,-163.4062,70.2682,28.4,86,4.61,4,23.94,23.9375,30.6855,30.6821,4.563,7.6191,7.618,3.1851,3.1846,0.0,2.8116,0.0888,0.0,3.464,0.0,1.2594,0.8143,25.19,1.2349,73.4373,0.1395,282.081,0.4978,6973
AMBON2015,ML1.2,B,2015-09-03T08:30:35,-163.051,70.1407,19.6,87,17.81,1,23.9989,23.9972,30.7448,30.7425,17.628,7.5294,7.5287,3.1837,3.1835,0.0,2.7033,0.0622,0.0,2.2732,0.0,0.1688,0.0098,3.38,2.9205,48.1851,0.0728,269.846,0.0,2596
AMBON2015,ML1.2,B,2015-09-03T08:31:52,-163.051,70.1407,19.6,87,9.88,2,23.943,23.9409,30.6839,30.6811,9.777,7.5883,7.5871,3.1826,3.1822,0.0,2.7288,0.0706,0.0,2.2302,0.0,0.5401,0.0098,10.8,2.997,47.2725,0.0941,272.45,0.0,4439
AMBON2015,ML1.2,B,2015-09-03T08:32:51,-163.051,70.1407,19.6,87,4.53,3,23.9403,23.9379,30.6812,30.678,4.485,7.5917,7.5912,3.1824,3.182,0.0,2.734,0.0734,0.0,2.2262,0.0,0.7993,0.0745,15.98,3.0042,47.1869,0.1009,272.762,0.0151,5858
AMBON2015,ML1.1,B,2015-09-03T11:08:16,-162.7657,70.0358,12.4,88,11.2,1,23.9044,23.8997,30.5858,30.5807,11.081,7.3012,7.3062,3.1498,3.1497,0.0,2.7134,0.0783,0.0,2.0144,0.0,0.1714,0.0098,3.43,3.4043,42.6975,0.1132,274.119,0.0,2837
AMBON2015,ML1.1,B,2015-09-03T11:09:39,-162.7657,70.0358,12.4,88,4.16,2,23.2632,23.2729,29.8026,29.8151,4.118,7.4959,7.4972,3.0921,3.0934,0.0,2.816,0.0849,0.0,2.4029,0.0,0.5179,0.2026,10.36,2.6984,50.9361,0.1297,285.201,0.0518,4826
