Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast,LOCAL_CDI_ID,pressure_[dbar],depth_[m],temperature_[C],temperature2_[C],conductivity_[S/m],conductivity2_[S/m],altimeter_[m],beamAttenuation_[1/m],beamTransmission_[%],fluorescence_[mg/m3],oxygen2_[umol/kg],par_[umol_photons/m2/sec],salinity_[psu],salinity2_[psu],density_[kg/m3_sigmat],density2_[kg/m3_sigmat],flag,filename,instrument1,platform1
AMBON2015,ML1.11,C,2015-09-01T10:59:09,-166.42,71.2663,42.3,78,AMBON2015_078_ML1.11,39.0,38.599,0.091,0.0899,2.7164,2.716,3.96,3.722,38.654,0.0629,335.277,-0.0,32.4007,32.397,26.004,26.001,0.0,AMBON2015-078.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,0.0,1.98,4.2698,4.2689,3.017,3.0166,40.75,0.603,86.002,0.2829,308.709,0.345,31.9092,31.9057,25.3018,25.299,1.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,1.0,1.98,4.2698,4.2689,3.017,3.0166,40.75,0.603,86.002,0.2829,308.709,0.345,31.9092,31.9057,25.3018,25.299,1.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,2.0,1.98,4.2698,4.2689,3.017,3.0166,40.75,0.603,86.002,0.2829,308.709,0.345,31.9092,31.9057,25.3018,25.299,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,3.0,2.969,4.2702,4.2694,3.0171,3.0167,39.85,0.619,85.673,0.2695,308.868,0.195,31.9094,31.9058,25.3019,25.2991,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,4.0,3.959,4.2712,4.2707,3.0172,3.0169,39.05,0.629,85.451,0.2673,309.858,0.138,31.9099,31.9063,25.3022,25.2993,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,5.0,4.949,4.271,4.2703,3.0172,3.0169,37.87,0.607,85.927,0.2638,309.662,0.083,31.9097,31.9062,25.3021,25.2992,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,6.0,5.939,4.2717,4.2708,3.0174,3.017,36.95,0.616,85.73,0.2792,309.313,0.046,31.9099,31.9064,25.3022,25.2994,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,7.0,6.928,4.2724,4.2718,3.0175,3.0171,35.98,0.624,85.564,0.2771,308.652,0.019,31.9104,31.9068,25.3025,25.2996,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,8.0,7.919,4.2771,4.2778,3.018,3.0178,35.01,0.613,85.782,0.2799,309.005,0.005,31.9117,31.9087,25.3031,25.3005,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,9.0,8.908,4.2787,4.2816,3.0183,3.0183,34.01,0.623,85.585,0.2775,310.397,-0.0,31.9125,31.9102,25.3036,25.3013,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,10.0,9.898,4.2928,4.2928,3.0198,3.0195,33.15,0.621,85.621,0.2754,310.208,0.0,31.9161,31.9129,25.305,25.3023,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,11.0,10.888,4.3021,4.2985,3.0208,3.0201,31.84,0.638,85.266,0.3275,308.684,0.0,31.9182,31.9135,25.3058,25.3022,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,12.0,11.877,4.3101,4.31,3.0218,3.0215,31.14,0.645,85.099,0.3208,309.027,0.0,31.9211,31.9179,25.3073,25.3046,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,13.0,12.867,4.3193,4.3185,3.0227,3.0224,30.01,0.645,85.099,0.2962,308.855,0.0,31.9227,31.9194,25.3076,25.3049,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,14.0,13.857,4.3243,4.3225,3.0233,3.0228,29.13,0.648,85.045,0.2772,307.824,0.0,31.924,31.9204,25.3082,25.3053,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,15.0,14.847,4.3317,4.3312,3.0241,3.0238,28.01,0.656,84.872,0.2768,308.141,0.0,31.9254,31.9225,25.3086,25.3061,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,16.0,15.837,4.3421,4.3353,3.0252,3.0243,26.85,0.666,84.662,0.284,308.786,0.0,31.9283,31.9237,25.3098,25.3067,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,17.0,16.826,4.3558,4.3546,3.0266,3.0262,25.64,0.662,84.748,0.3305,308.034,0.0,31.9305,31.9269,25.3102,25.3072,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,18.0,17.816,4.3668,4.3658,3.0278,3.0274,24.48,0.663,84.723,0.3206,307.403,0.0,31.9329,31.9295,25.311,25.3082,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,19.0,18.805,4.3692,4.3681,3.0281,3.0277,23.6,0.647,85.073,0.2955,307.165,0.0,31.9337,31.9302,25.3114,25.3084,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,20.0,19.795,4.3695,4.3684,3.0282,3.0278,22.41,0.645,85.108,0.3093,306.828,0.0,31.9341,31.9306,25.3117,25.3088,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,21.0,20.785,4.3658,4.3652,3.0279,3.0276,21.63,0.637,85.271,0.2962,306.332,0.0,31.9345,31.931,25.3124,25.3094,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,22.0,21.775,4.3634,4.3632,3.0278,3.0275,20.36,0.64,85.209,0.2574,305.79,0.0,31.9344,31.9309,25.3126,25.3096,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,23.0,22.764,4.3601,4.3599,3.0275,3.0272,19.63,0.635,85.309,0.2478,306.16,0.0,31.9346,31.9309,25.3131,25.3099,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,24.0,23.754,4.3563,4.3564,3.0273,3.027,18.22,0.639,85.225,0.2505,305.669,0.0,31.9349,31.9313,25.3137,25.3105,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,25.0,24.744,4.351,4.3504,3.027,3.0267,17.46,0.63,85.429,0.2341,305.887,0.0,31.9363,31.9328,25.3153,25.3124,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,26.0,25.733,4.3501,4.35,3.0271,3.0267,16.21,0.618,85.682,0.2058,303.59,0.0,31.937,31.9333,25.316,25.3128,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,27.0,26.723,4.3498,4.3492,3.0271,3.0268,15.39,0.6,86.066,0.2086,302.818,0.0,31.9373,31.9339,25.3163,25.3133,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,28.0,27.713,4.351,4.3501,3.0273,3.0269,14.26,0.606,85.951,0.2016,302.219,0.0,31.938,31.9345,25.3167,25.3137,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,29.0,28.702,4.352,4.3513,3.0275,3.0271,13.22,0.593,86.231,0.1741,302.017,0.0,31.9387,31.9352,25.3172,25.3142,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,30.0,29.692,4.3512,4.3506,3.0275,3.0272,12.31,0.591,86.269,0.1761,302.02,0.0,31.939,31.9357,25.3175,25.3146,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,31.0,30.682,4.3504,4.3498,3.0275,3.0272,11.13,0.558,86.984,0.163,300.684,0.0,31.9396,31.9362,25.3181,25.3151,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,32.0,31.672,4.3491,4.3483,3.0275,3.0271,10.34,0.549,87.178,0.1558,300.549,0.0,31.9397,31.9363,25.3183,25.3153,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,33.0,32.661,4.335,4.3372,3.0264,3.0263,9.0,0.536,87.452,0.1821,300.939,0.0,31.9403,31.9366,25.3202,25.3167,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,34.0,33.651,3.5013,3.6034,2.9609,2.9654,8.34,0.533,87.519,0.16,307.601,0.0,31.9805,31.9333,25.4318,25.3816,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,35.0,34.64,0.9021,1.0762,2.7724,2.7838,6.95,0.77,82.584,0.1674,332.899,0.0,32.2799,32.2453,25.8643,25.8269,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,36.0,35.63,0.4038,0.4074,2.7357,2.7363,6.06,1.031,77.367,0.1322,352.042,0.0,32.3243,32.3289,25.9271,25.9305,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,37.0,36.62,0.3966,0.4108,2.7357,2.7365,4.75,2.541,54.387,0.0823,336.43,0.0,32.3318,32.3277,25.9335,25.9293,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.10,C,2015-09-01T13:41:57,-166.0282,71.1432,40.9,79,AMBON2015_079_ML1.10,38.0,37.609,0.3864,0.3814,2.7371,2.7364,3.74,4.874,29.058,0.0537,341.292,0.0,32.3599,32.3566,25.9566,25.9542,0.0,AMBON2015-079.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,0.0,1.98,4.847,4.8463,3.0633,3.0629,40.42,0.798,81.912,0.4519,313.043,69.778,31.8893,31.8859,25.2264,25.2236,1.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,1.0,1.98,4.847,4.8463,3.0633,3.0629,40.42,0.798,81.912,0.4519,313.043,69.778,31.8893,31.8859,25.2264,25.2236,1.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,2.0,1.98,4.847,4.8463,3.0633,3.0629,40.42,0.798,81.912,0.4519,313.043,69.778,31.8893,31.8859,25.2264,25.2236,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,3.0,2.969,4.8449,4.8439,3.0635,3.0632,39.91,0.82,81.473,0.446,313.604,50.817,31.8938,31.8908,25.2302,25.2278,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,4.0,3.959,4.8438,4.8416,3.0637,3.0633,38.87,0.807,81.732,0.4677,312.974,39.175,31.8958,31.8942,25.2319,25.2308,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,5.0,4.949,4.8326,4.8361,3.0636,3.0634,37.85,0.824,81.388,0.4587,312.017,29.378,31.9052,31.8993,25.2406,25.2354,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,6.0,5.939,4.821,4.8208,3.0632,3.0628,37.04,0.837,81.126,0.4601,313.337,23.362,31.9113,31.9073,25.2467,25.2433,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,7.0,6.929,4.8185,4.8161,3.063,3.0626,35.88,0.825,81.356,0.4698,312.117,17.658,31.9114,31.9082,25.247,25.2446,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,8.0,7.918,4.8146,4.8139,3.0629,3.0625,35.03,0.85,80.867,0.4771,309.414,14.221,31.9125,31.9089,25.2483,25.2454,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,9.0,8.908,4.8135,4.8129,3.0629,3.0625,33.88,0.8,81.872,0.5393,309.151,11.105,31.9131,31.9094,25.2489,25.2458,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,10.0,9.898,4.8127,4.812,3.0629,3.0625,32.97,0.835,81.162,0.4919,308.677,9.035,31.9139,31.9103,25.2496,25.2467,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,11.0,10.888,4.8116,4.8113,3.0629,3.0625,31.81,0.822,81.422,0.5242,308.669,7.005,31.9143,31.9105,25.2501,25.2469,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,12.0,11.877,4.8076,4.8069,3.0627,3.0623,31.01,0.833,81.192,0.4857,308.214,5.649,31.9152,31.9115,25.2512,25.2481,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,13.0,12.867,4.8032,4.8025,3.0624,3.062,29.75,0.826,81.352,0.5209,308.203,4.422,31.916,31.9123,25.2523,25.2493,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,14.0,13.857,4.7985,4.7978,3.0621,3.0617,28.62,0.786,82.151,0.4514,305.841,3.491,31.9164,31.9127,25.2532,25.25,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,15.0,14.847,4.7956,4.795,3.062,3.0616,27.55,0.771,82.477,0.4653,305.879,2.819,31.9169,31.9132,25.2539,25.2508,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,16.0,15.836,4.7966,4.7959,3.0621,3.0618,26.27,0.797,81.925,0.4879,304.343,2.237,31.9175,31.9138,25.2542,25.2512,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,17.0,16.826,4.7961,4.7955,3.0622,3.0618,25.4,0.761,82.668,0.452,303.765,1.807,31.9178,31.9141,25.2545,25.2514,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,18.0,17.816,4.7957,4.795,3.0622,3.0618,24.43,0.767,82.545,0.439,303.018,1.461,31.9181,31.9145,25.2548,25.2518,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,19.0,18.805,4.7952,4.7946,3.0622,3.0618,23.42,0.753,82.836,0.4655,304.285,1.16,31.9182,31.9146,25.255,25.2519,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,20.0,19.796,4.7927,4.7919,3.0621,3.0617,22.45,0.756,82.773,0.4701,305.138,0.947,31.9187,31.9149,25.2556,25.2524,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,21.0,20.785,4.7924,4.7917,3.0621,3.0618,21.41,0.758,82.729,0.4424,304.525,0.755,31.9191,31.9155,25.256,25.2529,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,22.0,21.775,4.7917,4.7913,3.0622,3.0618,20.39,0.759,82.714,0.4289,304.704,0.607,31.9195,31.9158,25.2564,25.2532,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,23.0,22.764,4.7916,4.791,3.0622,3.0618,19.4,0.742,83.07,0.4605,304.42,0.485,31.9194,31.9157,25.2563,25.2532,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,24.0,23.754,4.7921,4.7917,3.0623,3.062,18.23,0.722,83.479,0.4907,304.467,0.389,31.9197,31.9161,25.2565,25.2534,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,25.0,24.744,4.796,4.7956,3.0628,3.0624,17.27,0.702,83.899,0.3971,304.658,0.31,31.9212,31.9175,25.2573,25.2541,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,26.0,25.734,4.7851,4.7839,3.0618,3.0614,16.19,0.682,84.319,0.3815,304.21,0.244,31.92,31.916,25.2575,25.2542,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,27.0,26.723,4.7813,4.7783,3.0615,3.061,15.21,0.68,84.374,0.4123,303.776,0.202,31.9199,31.9163,25.2579,25.255,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,28.0,27.713,4.7849,4.783,3.062,3.0615,14.18,0.717,83.588,0.4172,303.868,0.162,31.921,31.9174,25.2584,25.2554,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,29.0,28.703,4.769,4.766,3.0605,3.06,13.19,0.724,83.455,0.3943,304.104,0.13,31.9191,31.9155,25.2585,25.2557,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,30.0,29.692,4.7413,4.7374,3.0584,3.0577,12.04,0.735,83.217,0.4266,303.904,0.093,31.9203,31.9168,25.2624,25.2597,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,31.0,30.682,4.6879,4.6971,3.054,3.0543,10.77,0.763,82.632,0.3998,302.875,0.07,31.9206,31.9152,25.2683,25.2627,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,32.0,31.672,4.6602,4.6627,3.052,3.0518,9.67,0.666,84.669,0.2979,302.138,0.049,31.924,31.9192,25.2739,25.2694,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,33.0,32.661,4.6118,4.6134,3.0481,3.0479,8.44,0.609,85.879,0.2769,298.367,0.035,31.9245,31.9206,25.2793,25.2757,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,34.0,33.651,4.1495,4.1735,3.0105,3.0125,7.6,0.573,86.658,0.2127,300.932,0.025,31.9342,31.9336,25.3338,25.3299,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,35.0,34.641,1.7591,1.8778,2.8397,2.8475,6.38,0.595,86.197,0.2748,307.843,0.017,32.2471,32.2229,25.7837,25.7507,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,36.0,35.63,0.6291,0.6166,2.7527,2.752,5.37,1.232,73.564,0.2376,336.219,0.012,32.3098,32.3144,25.9036,25.9087,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,37.0,36.62,0.6739,0.6713,2.7565,2.7564,4.45,2.093,59.901,0.0925,351.476,0.001,32.3117,32.3129,25.9027,25.9037,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.9,C,2015-09-02T03:58:44,-165.641,71.0203,40.7,80,AMBON2015_080_ML1.9,38.0,37.609,0.7074,0.8385,2.761,2.7718,2.76,4.154,33.524,0.1206,332.418,-0.0,32.3337,32.3362,25.9185,25.913,0.0,AMBON2015-080.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.8,C,2015-09-02T06:30:02,-165.2537,70.8967,39.2,81,AMBON2015_081_ML1.8,0.0,1.979,5.1019,5.0993,3.0827,3.0823,39.18,0.933,79.186,0.4912,310.896,6.114,31.8683,31.8653,25.1822,25.18,1.0,AMBON2015-081.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.8,C,2015-09-02T06:30:02,-165.2537,70.8967,39.2,81,AMBON2015_081_ML1.8,1.0,1.979,5.1019,5.0993,3.0827,3.0823,39.18,0.933,79.186,0.4912,310.896,6.114,31.8683,31.8653,25.1822,25.18,1.0,AMBON2015-081.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.8,C,2015-09-02T06:30:02,-165.2537,70.8967,39.2,81,AMBON2015_081_ML1.8,2.0,1.979,5.1019,5.0993,3.0827,3.0823,39.18,0.933,79.186,0.4912,310.896,6.114,31.8683,31.8653,25.1822,25.18,0.0,AMBON2015-081.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.8,C,2015-09-02T06:30:02,-165.2537,70.8967,39.2,81,AMBON2015_081_ML1.8,3.0,2.97,5.109,5.1094,3.0834,3.0832,38.56,0.95,78.862,0.5069,310.84,4.203,31.869,31.8655,25.182,25.179,0.0,AMBON2015-081.cnv,SBE9,M/V Norseman II
AMBON2015,ML1.8,C,2015-09-02T06:30:02,-165.2537,70.8967,39.2,81,AMBON2015_081_ML1.8,4.0,3.959,5.1165,5.117,3.084,3.0838,37.41,0.935,79.16,0.4914,310.769,3.132,31.8673,31.8645,25.1798,25.1774,0.0,AMBON2015-081.cnv,SBE9,M/V Norseman II
